Symbol,Price,Data_Source,History_Bars_1Y,Last_Price_Date,Price_Age_Days,Avg_Volume_10D,Sector,Industry,Market_Cap_Cr,200_DMA,50_DMA,RSI,Sales_Growth_TTM%,Sales_Growth_5Y%,ROE%,Avg_ROE_5Y%,Profit_Margin%,Debt_Equity,PEG_Ratio,PE_Ratio,Down_From_52W_High%,Smart_Money%,Free_Cashflow,CFO_PAT_Ratio,EPS_Growth%,F_Score,F_Score_Method,RS_Rating,Earnings_Accel,Earnings_Inflection_Score,Graham_Number,Value_Gap%,Technical_Signal,MACD_Bullish,Analyst_Rating,Target_Mean_Price,Analyst_Upside%,Analyst_Count,Promoter_Holding%,Inst_Holding%,ATR,Stop_Loss_ATR,Max_Qty_1L,Estimate_Score_Adj,Momentum_Signal,High_52W,Low_52W,ROCE%,Median_PAT_Growth_5Y%,Pledge_Pct,Ret_1M,Ret_3M,Ret_6M,Vol_Breakout,Dist_From_52W_High,Fetch_Core_Present,Fetch_Core_Required,Fetch_History_Required,Fetch_Valid,_dq_blocked,Data_Quality,Fetch_Soft_Flags,Short_History_Exempt,DQ_Adjustment,score,sales_cagr_5y,avg_roe_5y,pe_ratio,debt_equity,cfo_pat_ratio,market_cap_cr,ml_rank_score,Backtest_CAGR,Backtest_Win_Rate,Backtest_Max_DD,Backtest_Sharpe,Sector_Leader,Score,factor_penalties,Data_Confidence,Conviction_Score,Conviction_Boost,Institutional_Interest,Super_Investors,Rating,ML_Predicted_Return,SHAP_Breakdown,Buy_Below,Stop_Loss,Target_1
JSWCEMENT.NS,113.63999938964844,yfinance,150,,,1663667,Basic Materials,Building Materials,15206.21,128.72480010986328,119.81919967651368,33.73,13.2,13.2,0.0,3.64,-17.02,0.75,,,29.92,8970.2,0,0.0,0.0,3,9pt_piotroski,2.73,False,0,47.43,-58.26,Bearish,False,Buy,145.53847,28.07,13,8063.2,907.0,3.85,105.94,259,0,STABLE,162.15,106.65,4.63,-130.69,0,-0.068,-0.0401,-0.2387,0.58,0.286,4,2,120,True,False,50.6,,,,0.0,13.2,3.64,0.0,0.75,0.0,15206.21,0.08832199999999998,0.0,0.0,0.0,0.0,False,17.22011,"[{'name': 'ROE Decay Spline (3.6)', 'value': -46.7}, {'name': 'Margin Decay Spline (-17.0)', 'value': -46.7}, {'name': 'Quality Floor Spline (F:3)', 'value': -46.7}, {'name': 'Overvaluation Spline (-58.3)', 'value': -46.7}, {'name': 'Cash Quality Spline (0.0)', 'value': -46.7}, {'name': 'EPS Decay Spline (0.0)', 'value': -46.7}, {'name': 'Lopsided Profile Spline (17.5)', 'value': -46.7}, {'name': 'Institutional Quality Gate 3/12', 'value': -46.7}]",62.5,10.0,0.0,0,,Avoid,-2.83141415566206,"{""avg_roe_5y"": -0.020027687773108482, ""sales_cagr_5y"": 0.011156328953802586, ""market_cap_cr"": 0.007551222573965788, ""debt_equity"": 0.00185524788685143, ""cfo_pat_ratio"": 0.000927513639908284, ""pe_ratio"": 0.0005459108506329358, ""score"": -2.721828786889091e-05}",115.9,105.9,142.0
ENRIN.NS,2688.699951171875,yfinance,188,,,244735,Utilities,Utilities - Renewable,95796.42,2997.397141476895,2654.703388671875,31.36,26.0,26.0,25.11,21.88,14.37,3.37,,80.98,25.83,8626.9,0,0.0,35.0,9,9pt_piotroski,2.63,False,0,319.65,-88.11,Bearish,False,None,3071.0908,14.22,11,2752.9,5874.0,108.34,2472.02,9,0,STABLE,3625.0,2115.0,29.23,83.35,0,-0.031,-0.0196,-0.2305,0.4,0.2533,7,2,120,True,False,74.4,,,,0.0,26.0,21.88,80.98,3.37,0.0,95796.42,0.08816299999999998,0.0,0.0,0.0,0.0,False,60.00522,"[{'name': 'Extreme Overvaluation', 'value': -5}, {'name': 'Overvaluation Spline (-88.1)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Institutional Quality Gate 7/12', 'value': -40}]",87.5,50.0,0.0,0,,Hold,4.181051626801491,"{""pe_ratio"": 0.03208184614777565, ""market_cap_cr"": 0.020828979089856148, ""avg_roe_5y"": 0.016696149483323097, ""sales_cagr_5y"": -0.005054220091551542, ""debt_equity"": 0.0042884498834609985, ""score"": 0.0024354790803045034, ""cfo_pat_ratio"": 0.0008292876300401986}",2742.5,2472.0,3360.9
IOB.NS,32.09000015258789,yfinance,248,,,7940146,Financial Services,Banks - Regional,61847.87,37.498900213241576,34.80000034332275,35.98,16.3,13.73,15.34,9.06,34.41,0.0,,13.05,28.93,9657.7,0,0.0,0.0,4,9pt_piotroski,2.46,False,0,32.72,1.96,Bearish,False,None,0.0,0.0,0,9243.8,413.9,1.28,29.53,781,0,STABLE,45.15,31.55,0.0,26.7,0,-0.1138,-0.0592,-0.215,0.51,0.2784,5,2,120,True,False,61.8,,,,0.0,13.73,9.06,13.05,0.0,0.0,61847.87,0.087936,0.0,0.0,0.0,0.0,False,48.87914,"[{'name': 'ROE Decay Spline (9.1)', 'value': -40}, {'name': 'Quality Floor Spline (F:4)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'EPS Decay Spline (0.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (39.3)', 'value': -40}, {'name': 'Institutional Quality Gate 5/12', 'value': -40}]",75.0,25.0,0.0,0,,Avoid,2.5457633659243584,"{""market_cap_cr"": 0.02604486420750618, ""sales_cagr_5y"": 0.014952634461224079, ""avg_roe_5y"": 0.011672982946038246, ""debt_equity"": 0.0059215915389359, ""score"": -0.0021230224519968033, ""pe_ratio"": -0.001948738587088883, ""cfo_pat_ratio"": 0.0012327739968895912}",32.7,29.5,40.1
DMART.NS,3662.10009765625,yfinance,248,,,468539,Consumer Defensive,Discount Stores,238662.87,4115.598989257813,3826.7019970703127,39.88,13.3,24.24,12.64,13.1,4.34,7.03,,83.85,26.01,9139.7,0,0.0,18.3,6,9pt_piotroski,2.66,False,0,620.29,-83.06,Bearish,False,Hold,4141.3335,13.09,30,7897.9,1241.8,108.65,3444.8,9,0,STABLE,4949.5,3529.0,16.92,6.78,0,-0.0528,-0.041,-0.2331,0.41,0.2417,7,2,120,True,False,74.4,,,,0.0,24.24,13.1,83.85,7.03,0.0,238662.87,0.08736699999999999,-4.06,33.33,-33.15,-0.12,False,34.03746,"[{'name': 'Extreme Overvaluation', 'value': -5}, {'name': 'Margin Decay Spline (4.3)', 'value': -40}, {'name': 'Overvaluation Spline (-83.1)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (32.9)', 'value': -40}, {'name': 'Institutional Quality Gate 6/12', 'value': -40}]",87.5,25.0,0.0,0,,Avoid,-1.4997310936450958,"{""market_cap_cr"": 0.016153650358319283, ""debt_equity"": -0.009150907397270203, ""avg_roe_5y"": 0.005702813155949116, ""pe_ratio"": 0.004725061357021332, ""score"": -0.001792518887668848, ""sales_cagr_5y"": -0.0011286665685474873, ""cfo_pat_ratio"": 0.0007887165993452072}",3735.3,3444.8,4577.6
WELSPUNLIV.NS,108.19999694824219,yfinance,248,,,1903709,Textiles,Textile Manufacturing,10363.85,128.59798934936524,126.25520080566406,29.14,-9.1,4.33,13.26,14.17,2.42,0.55,,44.22,30.0,8300.1,0,0.0,-99.8,6,9pt_piotroski,1.49,False,0,52.23,-51.73,Bearish,False,Buy,161.5,49.26,10,6883.4,1416.7,5.18,97.84,193,0,STABLE,154.57,104.8,14.88,-6.16,0,-0.2089,-0.2067,-0.1303,0.55,0.2799,7,2,120,True,False,74.4,,,,0.0,4.33,14.17,44.22,0.55,0.0,10363.85,0.08725699999999999,0.0,0.0,0.0,0.0,False,30.74711,"[{'name': 'Declining Revenue (Partial)', 'value': -3}, {'name': 'Growth Decay Spline (4.3)', 'value': -45}, {'name': 'Margin Decay Spline (2.4)', 'value': -45}, {'name': 'Overvaluation Spline (-51.7)', 'value': -45}, {'name': 'Cash Quality Spline (0.0)', 'value': -45}, {'name': 'EPS Decay Spline (-99.8)', 'value': -45}, {'name': 'Lopsided Profile Spline (27.6)', 'value': -45}, {'name': 'Institutional Quality Gate 4/12', 'value': -45}]",87.5,10.0,0.0,0,,Avoid,-4.538440331816673,"{""market_cap_cr"": -0.012335551902651787, ""avg_roe_5y"": 0.006726412568241358, ""pe_ratio"": -0.005926685873419046, ""score"": -0.0028149522840976715, ""cfo_pat_ratio"": 0.0013596018543466926, ""debt_equity"": -0.0013326158514246345, ""sales_cagr_5y"": -0.0007651412161067128}",110.4,97.8,135.2
LALPATHLAB.NS,1300.0,yfinance,248,,,250766,Healthcare,Diagnostics & Research,21728.26,1494.8078735351562,1392.1486791992188,30.19,10.6,5.64,22.42,20.88,19.84,6.44,,41.1,26.55,8870.5,0,0.0,-6.6,6,9pt_piotroski,2.83,False,0,336.54,-74.11,Bearish,False,Buy,1675.04,28.85,25,5597.6,3272.9,39.0,1222.01,25,0,STABLE,1770.0,1175.78,27.96,36.17,0,-0.073,-0.0792,-0.2479,0.57,0.2479,7,2,120,True,False,74.4,,,,0.0,5.64,20.88,41.1,6.44,0.0,21728.26,0.08718899999999999,0.0,0.0,0.0,0.0,False,41.581,"[{'name': 'Growth Decay Spline (5.6)', 'value': -45}, {'name': 'Overvaluation Spline (-74.1)', 'value': -45}, {'name': 'Cash Quality Spline (0.0)', 'value': -45}, {'name': 'EPS Decay Spline (-6.6)', 'value': -45}, {'name': 'Lopsided Profile Spline (29.5)', 'value': -45}, {'name': 'Institutional Quality Gate 4/12', 'value': -45}]",87.5,25.0,0.0,0,,Avoid,-2.9680564999580383,"{""pe_ratio"": -0.009110262617468834, ""market_cap_cr"": 0.00558108277618885, ""sales_cagr_5y"": 0.0033588295336812735, ""cfo_pat_ratio"": 0.0013940554345026612, ""debt_equity"": -0.0010889256373047829, ""score"": 0.0010247897589579225, ""avg_roe_5y"": -0.0005446706782095134}",1326.0,1222.0,1625.0
JKCEMENT.NS,4870.0,yfinance,248,,,79457,Basic Materials,Building Materials,37614.18,6061.1868969726565,5550.16,20.6,18.2,13.6,14.14,14.44,7.6,1.0,,36.88,35.63,8918.6,0,0.0,-7.9,5,9pt_piotroski,3.32,False,0,1663.93,-65.83,Bearish,False,None,6586.9614,35.26,26,5429.8,3488.8,171.24,4527.51,5,0,STABLE,7565.5,4650.9,13.25,8.89,0,-0.1527,-0.1006,-0.2903,1.09,0.354,7,2,120,True,False,74.4,,,,0.0,13.6,14.44,36.88,1.0,0.0,37614.18,0.08707400000000001,26.31,100.0,-28.17,1.04,False,28.72663,"[{'name': 'Overvaluation Spline (-65.8)', 'value': -51.1}, {'name': 'Cash Quality Spline (0.0)', 'value': -51.1}, {'name': 'EPS Decay Spline (-7.9)', 'value': -51.1}, {'name': 'Lopsided Profile Spline (26.3)', 'value': -51.1}, {'name': 'Institutional Quality Gate 2/12', 'value': -51.1}]",87.5,10.0,0.0,0,,Avoid,-0.9000340476632118,"{""sales_cagr_5y"": 0.011271844618022442, ""market_cap_cr"": 0.008188866078853607, ""avg_roe_5y"": 0.005217583850026131, ""pe_ratio"": -0.004658486694097519, ""score"": -0.0021083562169224024, ""debt_equity"": 0.0020932494662702084, ""cfo_pat_ratio"": 0.0012904232135042548}",4967.4,4527.5,6087.5
SRF.NS,2388.800048828125,yfinance,248,,,677996,Industrials,Conglomerates,70881.1,2932.1847912597655,2736.758447265625,41.99,6.3,,9.91,16.29,11.49,0.35,,39.76,28.16,8036.1,0,0.0,59.6,7,9pt_piotroski,2.12,False,0,820.35,-65.66,Bearish,False,Buy,3114.862,30.39,29,5220.2,2815.9,92.07,2204.67,10,0,STABLE,3325.0,2383.5,12.72,-6.36,0,-0.1117,-0.2259,-0.1852,0.76,0.2709,7,2,120,True,False,74.4,,,,0.0,0.0,16.29,39.76,0.35,0.0,70881.1,0.086921,-12.61,20.0,-43.08,-0.6,False,54.09102,"[{'name': 'Overvaluation Spline (-65.7)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Institutional Quality Gate 5/12', 'value': -40}]",87.5,20.0,0.0,0,,Hold,-2.4758869782090187,"{""market_cap_cr"": 0.01948685012757778, ""pe_ratio"": -0.010117920115590096, ""sales_cagr_5y"": -0.006159929092973471, ""avg_roe_5y"": 0.0032151411287486553, ""debt_equity"": -0.0014626086922362447, ""cfo_pat_ratio"": 0.0012054659891873598, ""score"": -0.0006304054404608905}",2436.6,2204.7,2986.0
GMRP&UI.NS,100.0,yfinance,248,,,1386760,Energy,Thermal Coal,7817.99,113.06745010375977,106.75679992675781,31.51,16.0,15.29,241.52,241.52,10.7,7.31,,8.5,29.08,7463.3,0,0.0,0.0,8,9pt_piotroski,2.23,False,0,41.85,-58.15,Bearish,False,None,166.5,66.5,2,6981.2,482.1,4.52,90.96,221,0,STABLE,141.01,97.22,29.38,282.66,0,-0.131,-0.1276,-0.1955,0.54,0.2661,6,2,120,True,False,67.4,,,,0.0,15.29,241.52,8.5,7.31,0.0,7817.99,0.08658300000000001,0.0,0.0,0.0,0.0,False,49.59813,"[{'name': 'Anomalous ROE Risk (241.5)', 'value': -50.4}, {'name': 'Overvaluation Spline (-58.1)', 'value': -50.4}, {'name': 'Cash Quality Spline (0.0)', 'value': -50.4}, {'name': 'EPS Decay Spline (0.0)', 'value': -50.4}, {'name': 'Cyclical Peak Spline (28.4)', 'value': -50.4}, {'name': 'Institutional Quality Gate 7/12', 'value': -50.4}]",75.0,45.0,0.0,0,,Avoid,4.161610081791878,"{""avg_roe_5y"": 0.036173850297927856, ""pe_ratio"": 0.017160432413220406, ""market_cap_cr"": 0.008594874292612076, ""debt_equity"": 0.006596946623176336, ""sales_cagr_5y"": 0.005341061390936375, ""score"": -0.003383945906534791, ""cfo_pat_ratio"": 0.0014283598866313696}",102.0,91.0,125.0
NUVAMA.NS,1101.0999755859375,yfinance,247,,,294108,Financial Services,Asset Management,20080.56,1356.939429321289,1297.967998046875,31.87,6.8,6.8,28.26,21.6,28.62,2.38,,19.93,35.29,7702.1,0,0.0,-0.7,3,9pt_piotroski,1.12,False,0,458.12,-58.39,Bearish,False,None,1750.125,58.94,8,5913.8,1788.3,38.35,1024.4,26,0,STABLE,1701.7,947.09,30.16,81.33,0,-0.1463,-0.232,-0.098,0.55,0.303,7,2,120,True,False,74.4,,,,0.0,6.8,21.6,19.93,2.38,0.0,20080.56,0.08657000000000001,0.0,0.0,0.0,0.0,False,53.27703,"[{'name': 'Quality Floor Spline (F:3)', 'value': -40}, {'name': 'Overvaluation Spline (-58.4)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'EPS Decay Spline (-0.7)', 'value': -40}, {'name': 'Lopsided Profile Spline (40.3)', 'value': -40}, {'name': 'Institutional Quality Gate 5/12', 'value': -40}]",87.5,25.0,0.0,0,,Hold,-3.0107179656624794,"{""pe_ratio"": -0.007783644832670689, ""market_cap_cr"": 0.005532214418053627, ""avg_roe_5y"": 0.002658914541825652, ""score"": -0.0017596482066437602, ""sales_cagr_5y"": 0.0016922588692978024, ""debt_equity"": -0.0012168632820248604, ""cfo_pat_ratio"": 0.0010650581680238247}",1123.1,1024.4,1376.4
MEDANTA.NS,975.0,yfinance,248,,,155619,Healthcare,Medical Care Facilities,26227.5,1233.9357034301759,1109.229991455078,12.78,18.8,18.83,14.22,13.82,12.29,0.25,,51.08,33.06,8926.0,0,0.0,-33.5,6,9pt_piotroski,3.2,False,0,256.61,-73.68,Bearish,False,None,1293.2667,32.64,15,6749.7,2176.3,33.06,908.88,30,0,STABLE,1456.5,972.3,17.15,46.65,0,-0.1372,-0.1654,-0.28,1.08,0.3168,7,2,120,True,False,74.4,,,,0.0,18.83,13.82,51.08,0.25,0.0,26227.5,0.086232,0.0,0.0,0.0,0.0,False,41.06441,"[{'name': 'Overvaluation Spline (-73.7)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'EPS Decay Spline (-33.5)', 'value': -40}, {'name': 'Lopsided Profile Spline (34.8)', 'value': -40}, {'name': 'Institutional Quality Gate 5/12', 'value': -40}]",87.5,35.0,0.0,0,,Avoid,-1.3664512895047665,"{""sales_cagr_5y"": 0.010700693354010582, ""pe_ratio"": -0.008045163005590439, ""market_cap_cr"": 0.007945469580590725, ""avg_roe_5y"": 0.004740389063954353, ""cfo_pat_ratio"": 0.0012336678337305784, ""debt_equity"": 0.0005569751374423504, ""score"": -0.0005010776803828776}",994.5,908.9,1218.8
MSTCLTD.NS,395.54998779296875,yfinance,248,,,173462,Industrials,Conglomerates,2786.97,488.5950152587891,451.0875018310547,29.98,9.0,,55.13,30.6,63.8,0.17,,12.85,32.09,6781.8,0,0.0,-79.5,5,9pt_piotroski,2.62,False,0,286.02,-27.69,Bearish,False,None,0.0,0.0,0,6474.5,307.3,17.98,359.6,55,0,STABLE,582.45,393.45,66.07,21.53,0,-0.148,-0.1581,-0.2288,0.82,0.2989,7,2,120,True,False,74.4,,,,0.0,0.0,30.6,12.85,0.17,0.0,2786.97,0.08600900000000002,0.0,0.0,0.0,0.0,False,60.008,"[{'name': 'Overvaluation Spline (-27.7)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'EPS Decay Spline (-79.5)', 'value': -40}, {'name': 'Institutional Quality Gate 6/12', 'value': -40}]",87.5,40.0,0.0,0,,Hold,-7.35154002904892,"{""market_cap_cr"": -0.03457058221101761, ""sales_cagr_5y"": -0.005137741100043058, ""pe_ratio"": -0.0050335354171693325, ""debt_equity"": -0.004533344879746437, ""avg_roe_5y"": 0.0027739168144762516, ""score"": 0.002772773150354624, ""cfo_pat_ratio"": 0.0005085867596790195}",403.5,359.6,494.4
GLAXO.NS,2290.60009765625,yfinance,248,,,42915,Healthcare,Drug Manufacturers - General,38848.19,2730.0930041503907,2469.90001953125,22.75,9.7,,47.54,41.3,26.86,2.09,,38.0,34.85,8413.5,0,0.0,28.6,6,9pt_piotroski,1.88,False,0,389.96,-82.98,Bearish,False,None,3064.5,33.79,4,7564.6,848.9,68.68,2153.25,14,0,STABLE,3515.7,2220.3,57.25,-3.39,0,-0.1179,-0.0923,-0.1644,0.55,0.3392,7,2,120,True,False,74.4,,,,0.0,0.0,41.3,38.0,2.09,0.0,38848.19,0.085952,12.38,50.0,-35.81,0.59,False,59.64196,"[{'name': 'Overvaluation Spline (-83.0)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (45.4)', 'value': -40}, {'name': 'Institutional Quality Gate 5/12', 'value': -40}]",87.5,30.0,0.0,0,,Hold,-4.258186370134354,"{""pe_ratio"": -0.012945907190442085, ""sales_cagr_5y"": -0.0060212574899196625, ""market_cap_cr"": 0.004596411250531673, ""score"": 0.0020613064989447594, ""cfo_pat_ratio"": 0.001243450096808374, ""debt_equity"": -0.0008815216715447605, ""avg_roe_5y"": -0.00033888217876665294}",2336.4,2153.2,2863.3
GODREJAGRO.NS,557.9500122070312,yfinance,248,,,163783,Consumer Defensive,Packaged Foods,10742.31,666.5792797851562,581.0580004882812,34.14,11.0,,18.05,16.02,4.38,1.11,,24.44,36.33,8446.7,0,0.0,2.9,6,9pt_piotroski,2.71,False,0,228.02,-59.13,Bearish,False,None,784.0,40.51,5,7359.7,1087.0,23.26,511.42,42,0,STABLE,876.35,506.1,20.7,19.13,0,-0.1228,-0.0224,-0.2371,0.65,0.3414,7,2,120,True,False,74.4,,,,0.0,0.0,16.02,24.44,1.11,0.0,10742.31,0.085924,0.0,0.0,0.0,0.0,False,38.07219,"[{'name': 'Margin Decay Spline (4.4)', 'value': -45}, {'name': 'Overvaluation Spline (-59.1)', 'value': -45}, {'name': 'Cash Quality Spline (0.0)', 'value': -45}, {'name': 'EPS Decay Spline (2.9)', 'value': -45}, {'name': 'Lopsided Profile Spline (29.3)', 'value': -45}, {'name': 'Institutional Quality Gate 5/12', 'value': -45}]",87.5,10.0,0.0,0,,Avoid,-4.697943478822708,"{""market_cap_cr"": -0.010964238084852695, ""pe_ratio"": -0.0047092130407691, ""avg_roe_5y"": 0.0031595516484230757, ""sales_cagr_5y"": -0.0027158409357070923, ""debt_equity"": -0.0018454596865922213, ""cfo_pat_ratio"": 0.001248560263775289, ""score"": -0.000857326842378825}",569.1,511.4,697.4
JINDALSAW.NS,178.16000366210938,yfinance,248,,,25217082,Metals & Mining,Steel,11377.47,194.22010040283203,181.56140075683595,49.88,-6.2,16.44,15.23,11.68,6.15,0.44,,10.11,37.18,7573.9,0,0.0,-49.0,8,9pt_piotroski,1.85,False,0,215.87,21.17,Neutral,True,None,262.5,47.34,2,6625.1,948.8,11.07,156.02,90,0,STABLE,283.59,153.0,20.42,56.39,0,-0.0172,0.0859,-0.1615,0.17,0.3598,7,2,120,True,False,74.4,,,,0.0,16.44,11.68,10.11,0.44,0.0,11377.47,0.085768,0.0,0.0,0.0,0.0,False,55.01986,"[{'name': 'Declining Revenue (Partial)', 'value': -3}, {'name': 'ROE Decay Spline (11.7)', 'value': -40}, {'name': 'Margin Decay Spline (6.2)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'EPS Decay Spline (-49.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (43.0)', 'value': -40}, {'name': 'Institutional Quality Gate 7/12', 'value': -40}]",87.5,35.0,0.0,0,,Hold,-1.8242567777633667,"{""market_cap_cr"": -0.010035674087703228, ""pe_ratio"": 0.007832912728190422, ""sales_cagr_5y"": 0.006512567866593599, ""avg_roe_5y"": 0.006241614930331707, ""score"": 0.0016300200950354338, ""debt_equity"": -0.001329493708908558, ""cfo_pat_ratio"": 0.0012009479105472565}",181.7,156.0,222.7
OPTIEMUS.NS,336.8999938964844,yfinance,247,,,298884,Technology,Electronics & Computer Distribution,2984.38,546.0115014648437,401.7400018310547,31.86,-8.8,,9.52,10.23,3.81,0.32,,45.35,52.75,7514.0,0,0.0,-22.3,3,9pt_piotroski,5.53,False,0,116.36,-65.46,Bearish,False,None,0.0,0.0,0,7331.9,182.1,23.73,289.44,42,0,STABLE,713.0,305.3,12.85,35.57,0,-0.2091,-0.3406,-0.4836,2.79,0.5079,7,2,120,True,False,74.4,,,,0.0,0.0,10.23,45.35,0.32,0.0,2984.38,0.085395,0.0,0.0,0.0,0.0,False,14.57284,"[{'name': 'High Volatility', 'value': -2}, {'name': 'Declining Revenue (Partial)', 'value': -3}, {'name': 'ROE Decay Spline (10.2)', 'value': -46.7}, {'name': 'Margin Decay Spline (3.8)', 'value': -46.7}, {'name': 'Quality Floor Spline (F:3)', 'value': -46.7}, {'name': 'Overvaluation Spline (-65.5)', 'value': -46.7}, {'name': 'Cash Quality Spline (0.0)', 'value': -46.7}, {'name': 'EPS Decay Spline (-22.3)', 'value': -46.7}, {'name': 'Lopsided Profile Spline (23.7)', 'value': -46.7}, {'name': 'Institutional Quality Gate 3/12', 'value': -46.7}]",87.5,20.0,0.0,0,,Avoid,-5.984249338507652,"{""market_cap_cr"": -0.03034878708422184, ""avg_roe_5y"": 0.01845245063304901, ""score"": -0.0073504820466041565, ""pe_ratio"": -0.0071546658873558044, ""sales_cagr_5y"": -0.006471762899309397, ""debt_equity"": 0.0023885879199951887, ""cfo_pat_ratio"": 0.0009376346715725958}",343.6,289.4,421.1
GNFC.NS,386.04998779296875,yfinance,248,,,335779,Basic Materials,Chemicals,5680.73,493.6776419067383,453.3060003662109,30.94,5.1,-3.05,6.97,11.57,8.19,0.15,,9.11,32.71,6042.9,0,0.0,-8.0,7,9pt_piotroski,2.83,False,0,480.75,24.53,Bearish,False,None,0.0,0.0,0,4335.9,1707.0,15.4,355.25,64,0,STABLE,573.75,385.15,8.24,-13.97,0,-0.1684,-0.2097,-0.2475,0.99,0.2979,7,2,120,True,False,74.4,,,,0.0,-3.05,11.57,9.11,0.15,0.0,5680.73,0.085101,0.0,0.0,0.0,0.0,False,48.01777,"[{'name': 'Declining Revenue (Partial)', 'value': -3}, {'name': 'ROE Decay Spline (11.6)', 'value': -40}, {'name': 'Growth Decay Spline (-3.0)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'EPS Decay Spline (-8.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (41.5)', 'value': -40}, {'name': 'Institutional Quality Gate 6/12', 'value': -40}]",87.5,20.0,0.0,0,,Avoid,-5.248880386352539,"{""market_cap_cr"": -0.018627263605594635, ""pe_ratio"": 0.006109611596912146, ""sales_cagr_5y"": -0.0055205742828547955, ""score"": -0.0023673218674957752, ""debt_equity"": -0.001701011206023395, ""avg_roe_5y"": -0.0012630486162379384, ""cfo_pat_ratio"": 0.0011762749636545777}",393.8,355.2,482.6
FLUOROCHEM.NS,3098.39990234375,yfinance,248,,,103633,Basic Materials,Specialty Chemicals,34078.77,3494.7397839355467,3297.91400390625,35.66,-1.0,5.29,7.53,13.01,13.52,0.22,,51.83,24.12,8048.0,0,0.0,-19.0,7,9pt_piotroski,2.11,False,0,1019.13,-67.11,Bearish,False,Buy,3668.7144,18.41,14,6651.8,1396.2,135.0,2828.39,7,0,STABLE,4083.55,2916.6,10.38,25.55,0,-0.0955,-0.1383,-0.1843,0.39,0.2311,7,2,120,True,False,74.4,,,,0.0,5.29,13.01,51.83,0.22,0.0,34078.77,0.085065,-10.09,0.0,-34.01,-0.41,False,31.88841,"[{'name': 'Declining Revenue (Partial)', 'value': -3}, {'name': 'Growth Decay Spline (5.3)', 'value': -40}, {'name': 'Overvaluation Spline (-67.1)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'EPS Decay Spline (-19.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (32.9)', 'value': -40}, {'name': 'Institutional Quality Gate 5/12', 'value': -40}]",87.5,20.0,0.0,0,,Avoid,-2.8698693960905075,"{""pe_ratio"": -0.00766447838395834, ""market_cap_cr"": 0.007198943290859461, ""avg_roe_5y"": 0.0028243325650691986, ""score"": -0.0016826323699206114, ""debt_equity"": -0.0013261068379506469, ""cfo_pat_ratio"": 0.0012248834827914834, ""sales_cagr_5y"": 0.0010218231473118067}",3160.4,2828.4,3873.0
FORTIS.NS,784.75,yfinance,248,,,1745238,Healthcare,Medical Care Facilities,59347.26,900.8269625854492,880.7950012207032,21.38,17.5,11.06,8.68,8.41,10.94,0.33,,61.7,28.94,8546.9,0,0.0,-21.6,8,9pt_piotroski,2.03,False,0,199.35,-74.6,Bearish,False,Strong Buy,1079.3529,37.54,17,3518.7,5028.2,30.32,724.11,32,0,STABLE,1104.3,595.8,9.61,6.05,0,-0.1479,-0.1416,-0.1774,0.53,0.2852,7,2,120,True,False,74.4,,,,0.0,11.06,8.41,61.7,0.33,0.0,59347.26,0.084796,31.56,50.0,-23.68,1.08,False,32.69735,"[{'name': 'High Overvaluation', 'value': -3}, {'name': 'ROE Decay Spline (8.4)', 'value': -42.2}, {'name': 'Overvaluation Spline (-74.6)', 'value': -42.2}, {'name': 'Cash Quality Spline (0.0)', 'value': -42.2}, {'name': 'EPS Decay Spline (-21.6)', 'value': -42.2}, {'name': 'Lopsided Profile Spline (31.3)', 'value': -42.2}, {'name': 'Institutional Quality Gate 4/12', 'value': -42.2}]",87.5,20.0,0.0,0,,Avoid,1.7966117709875107,"{""market_cap_cr"": 0.026373548433184624, ""sales_cagr_5y"": 0.01436774805188179, ""pe_ratio"": 0.004160722717642784, ""debt_equity"": 0.0025389979127794504, ""score"": -0.0023745985236018896, ""avg_roe_5y"": 0.002167964354157448, ""cfo_pat_ratio"": 0.0010271985083818436}",800.4,724.1,980.9
